dataset,condition_id,condition_name,shaft_speed_rpm,radial_load_kn,bearing_id,bearing_index,snapshot_index,relative_path,split,n_signal_samples,sampling_rate_hz,snapshot_duration_seconds,snapshot_interval_minutes,rul_minutes
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,64,35Hz12kN/Bearing1_2/64.csv,train,32768,25600,1.28,1,97
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,65,35Hz12kN/Bearing1_2/65.csv,train,32768,25600,1.28,1,96
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,66,35Hz12kN/Bearing1_2/66.csv,train,32768,25600,1.28,1,95
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,67,35Hz12kN/Bearing1_2/67.csv,train,32768,25600,1.28,1,94
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,68,35Hz12kN/Bearing1_2/68.csv,train,32768,25600,1.28,1,93
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,69,35Hz12kN/Bearing1_2/69.csv,train,32768,25600,1.28,1,92
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,70,35Hz12kN/Bearing1_2/70.csv,train,32768,25600,1.28,1,91
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,71,35Hz12kN/Bearing1_2/71.csv,train,32768,25600,1.28,1,90
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,72,35Hz12kN/Bearing1_2/72.csv,train,32768,25600,1.28,1,89
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,73,35Hz12kN/Bearing1_2/73.csv,train,32768,25600,1.28,1,88
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,74,35Hz12kN/Bearing1_2/74.csv,train,32768,25600,1.28,1,87
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,75,35Hz12kN/Bearing1_2/75.csv,train,32768,25600,1.28,1,86
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,76,35Hz12kN/Bearing1_2/76.csv,train,32768,25600,1.28,1,85
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,77,35Hz12kN/Bearing1_2/77.csv,train,32768,25600,1.28,1,84
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,78,35Hz12kN/Bearing1_2/78.csv,train,32768,25600,1.28,1,83
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,79,35Hz12kN/Bearing1_2/79.csv,train,32768,25600,1.28,1,82
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,80,35Hz12kN/Bearing1_2/80.csv,train,32768,25600,1.28,1,81
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,81,35Hz12kN/Bearing1_2/81.csv,train,32768,25600,1.28,1,80
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,82,35Hz12kN/Bearing1_2/82.csv,train,32768,25600,1.28,1,79
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,83,35Hz12kN/Bearing1_2/83.csv,train,32768,25600,1.28,1,78
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,84,35Hz12kN/Bearing1_2/84.csv,train,32768,25600,1.28,1,77
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,85,35Hz12kN/Bearing1_2/85.csv,train,32768,25600,1.28,1,76
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,86,35Hz12kN/Bearing1_2/86.csv,train,32768,25600,1.28,1,75
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,87,35Hz12kN/Bearing1_2/87.csv,train,32768,25600,1.28,1,74
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,88,35Hz12kN/Bearing1_2/88.csv,train,32768,25600,1.28,1,73
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,89,35Hz12kN/Bearing1_2/89.csv,train,32768,25600,1.28,1,72
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,90,35Hz12kN/Bearing1_2/90.csv,train,32768,25600,1.28,1,71
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,91,35Hz12kN/Bearing1_2/91.csv,train,32768,25600,1.28,1,70
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,92,35Hz12kN/Bearing1_2/92.csv,train,32768,25600,1.28,1,69
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,93,35Hz12kN/Bearing1_2/93.csv,train,32768,25600,1.28,1,68
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,94,35Hz12kN/Bearing1_2/94.csv,train,32768,25600,1.28,1,67
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,95,35Hz12kN/Bearing1_2/95.csv,train,32768,25600,1.28,1,66
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,96,35Hz12kN/Bearing1_2/96.csv,train,32768,25600,1.28,1,65
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,97,35Hz12kN/Bearing1_2/97.csv,train,32768,25600,1.28,1,64
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,98,35Hz12kN/Bearing1_2/98.csv,train,32768,25600,1.28,1,63
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,99,35Hz12kN/Bearing1_2/99.csv,train,32768,25600,1.28,1,62
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,100,35Hz12kN/Bearing1_2/100.csv,train,32768,25600,1.28,1,61
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,101,35Hz12kN/Bearing1_2/101.csv,train,32768,25600,1.28,1,60
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,102,35Hz12kN/Bearing1_2/102.csv,train,32768,25600,1.28,1,59
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,103,35Hz12kN/Bearing1_2/103.csv,train,32768,25600,1.28,1,58
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,104,35Hz12kN/Bearing1_2/104.csv,train,32768,25600,1.28,1,57
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,105,35Hz12kN/Bearing1_2/105.csv,train,32768,25600,1.28,1,56
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,106,35Hz12kN/Bearing1_2/106.csv,train,32768,25600,1.28,1,55
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,107,35Hz12kN/Bearing1_2/107.csv,train,32768,25600,1.28,1,54
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,108,35Hz12kN/Bearing1_2/108.csv,train,32768,25600,1.28,1,53
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,109,35Hz12kN/Bearing1_2/109.csv,train,32768,25600,1.28,1,52
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,110,35Hz12kN/Bearing1_2/110.csv,train,32768,25600,1.28,1,51
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,111,35Hz12kN/Bearing1_2/111.csv,train,32768,25600,1.28,1,50
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,112,35Hz12kN/Bearing1_2/112.csv,train,32768,25600,1.28,1,49
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,113,35Hz12kN/Bearing1_2/113.csv,train,32768,25600,1.28,1,48
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,114,35Hz12kN/Bearing1_2/114.csv,train,32768,25600,1.28,1,47
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,115,35Hz12kN/Bearing1_2/115.csv,train,32768,25600,1.28,1,46
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,116,35Hz12kN/Bearing1_2/116.csv,train,32768,25600,1.28,1,45
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,117,35Hz12kN/Bearing1_2/117.csv,train,32768,25600,1.28,1,44
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,118,35Hz12kN/Bearing1_2/118.csv,train,32768,25600,1.28,1,43
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,119,35Hz12kN/Bearing1_2/119.csv,train,32768,25600,1.28,1,42
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,120,35Hz12kN/Bearing1_2/120.csv,train,32768,25600,1.28,1,41
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,121,35Hz12kN/Bearing1_2/121.csv,train,32768,25600,1.28,1,40
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,122,35Hz12kN/Bearing1_2/122.csv,train,32768,25600,1.28,1,39
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,123,35Hz12kN/Bearing1_2/123.csv,train,32768,25600,1.28,1,38
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,124,35Hz12kN/Bearing1_2/124.csv,train,32768,25600,1.28,1,37
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,125,35Hz12kN/Bearing1_2/125.csv,train,32768,25600,1.28,1,36
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,126,35Hz12kN/Bearing1_2/126.csv,train,32768,25600,1.28,1,35
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,127,35Hz12kN/Bearing1_2/127.csv,train,32768,25600,1.28,1,34
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,128,35Hz12kN/Bearing1_2/128.csv,train,32768,25600,1.28,1,33
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,129,35Hz12kN/Bearing1_2/129.csv,train,32768,25600,1.28,1,32
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,130,35Hz12kN/Bearing1_2/130.csv,train,32768,25600,1.28,1,31
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,131,35Hz12kN/Bearing1_2/131.csv,train,32768,25600,1.28,1,30
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,132,35Hz12kN/Bearing1_2/132.csv,train,32768,25600,1.28,1,29
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,133,35Hz12kN/Bearing1_2/133.csv,train,32768,25600,1.28,1,28
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,134,35Hz12kN/Bearing1_2/134.csv,train,32768,25600,1.28,1,27
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,135,35Hz12kN/Bearing1_2/135.csv,train,32768,25600,1.28,1,26
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,136,35Hz12kN/Bearing1_2/136.csv,train,32768,25600,1.28,1,25
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,137,35Hz12kN/Bearing1_2/137.csv,train,32768,25600,1.28,1,24
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,138,35Hz12kN/Bearing1_2/138.csv,train,32768,25600,1.28,1,23
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,139,35Hz12kN/Bearing1_2/139.csv,train,32768,25600,1.28,1,22
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,140,35Hz12kN/Bearing1_2/140.csv,train,32768,25600,1.28,1,21
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,141,35Hz12kN/Bearing1_2/141.csv,train,32768,25600,1.28,1,20
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,142,35Hz12kN/Bearing1_2/142.csv,train,32768,25600,1.28,1,19
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,143,35Hz12kN/Bearing1_2/143.csv,train,32768,25600,1.28,1,18
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,144,35Hz12kN/Bearing1_2/144.csv,train,32768,25600,1.28,1,17
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,145,35Hz12kN/Bearing1_2/145.csv,train,32768,25600,1.28,1,16
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,146,35Hz12kN/Bearing1_2/146.csv,train,32768,25600,1.28,1,15
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,147,35Hz12kN/Bearing1_2/147.csv,train,32768,25600,1.28,1,14
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,148,35Hz12kN/Bearing1_2/148.csv,train,32768,25600,1.28,1,13
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,149,35Hz12kN/Bearing1_2/149.csv,train,32768,25600,1.28,1,12
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,150,35Hz12kN/Bearing1_2/150.csv,train,32768,25600,1.28,1,11
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,151,35Hz12kN/Bearing1_2/151.csv,train,32768,25600,1.28,1,10
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,152,35Hz12kN/Bearing1_2/152.csv,train,32768,25600,1.28,1,9
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,153,35Hz12kN/Bearing1_2/153.csv,train,32768,25600,1.28,1,8
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,154,35Hz12kN/Bearing1_2/154.csv,train,32768,25600,1.28,1,7
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,155,35Hz12kN/Bearing1_2/155.csv,train,32768,25600,1.28,1,6
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,156,35Hz12kN/Bearing1_2/156.csv,train,32768,25600,1.28,1,5
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,157,35Hz12kN/Bearing1_2/157.csv,train,32768,25600,1.28,1,4
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,158,35Hz12kN/Bearing1_2/158.csv,train,32768,25600,1.28,1,3
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,159,35Hz12kN/Bearing1_2/159.csv,train,32768,25600,1.28,1,2
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,160,35Hz12kN/Bearing1_2/160.csv,train,32768,25600,1.28,1,1
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_2,2,161,35Hz12kN/Bearing1_2/161.csv,train,32768,25600,1.28,1,0
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,1,35Hz12kN/Bearing1_3/1.csv,validation,32768,25600,1.28,1,157
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,2,35Hz12kN/Bearing1_3/2.csv,validation,32768,25600,1.28,1,156
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,3,35Hz12kN/Bearing1_3/3.csv,validation,32768,25600,1.28,1,155
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,4,35Hz12kN/Bearing1_3/4.csv,validation,32768,25600,1.28,1,154
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,5,35Hz12kN/Bearing1_3/5.csv,validation,32768,25600,1.28,1,153
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,6,35Hz12kN/Bearing1_3/6.csv,validation,32768,25600,1.28,1,152
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,7,35Hz12kN/Bearing1_3/7.csv,validation,32768,25600,1.28,1,151
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,8,35Hz12kN/Bearing1_3/8.csv,validation,32768,25600,1.28,1,150
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,9,35Hz12kN/Bearing1_3/9.csv,validation,32768,25600,1.28,1,149
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,10,35Hz12kN/Bearing1_3/10.csv,validation,32768,25600,1.28,1,148
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,11,35Hz12kN/Bearing1_3/11.csv,validation,32768,25600,1.28,1,147
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,12,35Hz12kN/Bearing1_3/12.csv,validation,32768,25600,1.28,1,146
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,13,35Hz12kN/Bearing1_3/13.csv,validation,32768,25600,1.28,1,145
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,14,35Hz12kN/Bearing1_3/14.csv,validation,32768,25600,1.28,1,144
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,15,35Hz12kN/Bearing1_3/15.csv,validation,32768,25600,1.28,1,143
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,16,35Hz12kN/Bearing1_3/16.csv,validation,32768,25600,1.28,1,142
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,17,35Hz12kN/Bearing1_3/17.csv,validation,32768,25600,1.28,1,141
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,18,35Hz12kN/Bearing1_3/18.csv,validation,32768,25600,1.28,1,140
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,19,35Hz12kN/Bearing1_3/19.csv,validation,32768,25600,1.28,1,139
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,20,35Hz12kN/Bearing1_3/20.csv,validation,32768,25600,1.28,1,138
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,21,35Hz12kN/Bearing1_3/21.csv,validation,32768,25600,1.28,1,137
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,22,35Hz12kN/Bearing1_3/22.csv,validation,32768,25600,1.28,1,136
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,23,35Hz12kN/Bearing1_3/23.csv,validation,32768,25600,1.28,1,135
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,24,35Hz12kN/Bearing1_3/24.csv,validation,32768,25600,1.28,1,134
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,25,35Hz12kN/Bearing1_3/25.csv,validation,32768,25600,1.28,1,133
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,26,35Hz12kN/Bearing1_3/26.csv,validation,32768,25600,1.28,1,132
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,27,35Hz12kN/Bearing1_3/27.csv,validation,32768,25600,1.28,1,131
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,28,35Hz12kN/Bearing1_3/28.csv,validation,32768,25600,1.28,1,130
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,29,35Hz12kN/Bearing1_3/29.csv,validation,32768,25600,1.28,1,129
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,30,35Hz12kN/Bearing1_3/30.csv,validation,32768,25600,1.28,1,128
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,31,35Hz12kN/Bearing1_3/31.csv,validation,32768,25600,1.28,1,127
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,32,35Hz12kN/Bearing1_3/32.csv,validation,32768,25600,1.28,1,126
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,33,35Hz12kN/Bearing1_3/33.csv,validation,32768,25600,1.28,1,125
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,34,35Hz12kN/Bearing1_3/34.csv,validation,32768,25600,1.28,1,124
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,35,35Hz12kN/Bearing1_3/35.csv,validation,32768,25600,1.28,1,123
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,36,35Hz12kN/Bearing1_3/36.csv,validation,32768,25600,1.28,1,122
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,37,35Hz12kN/Bearing1_3/37.csv,validation,32768,25600,1.28,1,121
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,38,35Hz12kN/Bearing1_3/38.csv,validation,32768,25600,1.28,1,120
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,39,35Hz12kN/Bearing1_3/39.csv,validation,32768,25600,1.28,1,119
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,40,35Hz12kN/Bearing1_3/40.csv,validation,32768,25600,1.28,1,118
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,41,35Hz12kN/Bearing1_3/41.csv,validation,32768,25600,1.28,1,117
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,42,35Hz12kN/Bearing1_3/42.csv,validation,32768,25600,1.28,1,116
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,43,35Hz12kN/Bearing1_3/43.csv,validation,32768,25600,1.28,1,115
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,44,35Hz12kN/Bearing1_3/44.csv,validation,32768,25600,1.28,1,114
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,45,35Hz12kN/Bearing1_3/45.csv,validation,32768,25600,1.28,1,113
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,46,35Hz12kN/Bearing1_3/46.csv,validation,32768,25600,1.28,1,112
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,47,35Hz12kN/Bearing1_3/47.csv,validation,32768,25600,1.28,1,111
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,48,35Hz12kN/Bearing1_3/48.csv,validation,32768,25600,1.28,1,110
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,49,35Hz12kN/Bearing1_3/49.csv,validation,32768,25600,1.28,1,109
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,50,35Hz12kN/Bearing1_3/50.csv,validation,32768,25600,1.28,1,108
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,51,35Hz12kN/Bearing1_3/51.csv,validation,32768,25600,1.28,1,107
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,52,35Hz12kN/Bearing1_3/52.csv,validation,32768,25600,1.28,1,106
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,53,35Hz12kN/Bearing1_3/53.csv,validation,32768,25600,1.28,1,105
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,54,35Hz12kN/Bearing1_3/54.csv,validation,32768,25600,1.28,1,104
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,55,35Hz12kN/Bearing1_3/55.csv,validation,32768,25600,1.28,1,103
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,56,35Hz12kN/Bearing1_3/56.csv,validation,32768,25600,1.28,1,102
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,57,35Hz12kN/Bearing1_3/57.csv,validation,32768,25600,1.28,1,101
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,58,35Hz12kN/Bearing1_3/58.csv,validation,32768,25600,1.28,1,100
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,59,35Hz12kN/Bearing1_3/59.csv,validation,32768,25600,1.28,1,99
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,60,35Hz12kN/Bearing1_3/60.csv,validation,32768,25600,1.28,1,98
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,61,35Hz12kN/Bearing1_3/61.csv,validation,32768,25600,1.28,1,97
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,62,35Hz12kN/Bearing1_3/62.csv,validation,32768,25600,1.28,1,96
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,63,35Hz12kN/Bearing1_3/63.csv,validation,32768,25600,1.28,1,95
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,64,35Hz12kN/Bearing1_3/64.csv,validation,32768,25600,1.28,1,94
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,65,35Hz12kN/Bearing1_3/65.csv,validation,32768,25600,1.28,1,93
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,66,35Hz12kN/Bearing1_3/66.csv,validation,32768,25600,1.28,1,92
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,67,35Hz12kN/Bearing1_3/67.csv,validation,32768,25600,1.28,1,91
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,68,35Hz12kN/Bearing1_3/68.csv,validation,32768,25600,1.28,1,90
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,69,35Hz12kN/Bearing1_3/69.csv,validation,32768,25600,1.28,1,89
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,70,35Hz12kN/Bearing1_3/70.csv,validation,32768,25600,1.28,1,88
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,71,35Hz12kN/Bearing1_3/71.csv,validation,32768,25600,1.28,1,87
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,72,35Hz12kN/Bearing1_3/72.csv,validation,32768,25600,1.28,1,86
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,73,35Hz12kN/Bearing1_3/73.csv,validation,32768,25600,1.28,1,85
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,74,35Hz12kN/Bearing1_3/74.csv,validation,32768,25600,1.28,1,84
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,75,35Hz12kN/Bearing1_3/75.csv,validation,32768,25600,1.28,1,83
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,76,35Hz12kN/Bearing1_3/76.csv,validation,32768,25600,1.28,1,82
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,77,35Hz12kN/Bearing1_3/77.csv,validation,32768,25600,1.28,1,81
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,78,35Hz12kN/Bearing1_3/78.csv,validation,32768,25600,1.28,1,80
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,79,35Hz12kN/Bearing1_3/79.csv,validation,32768,25600,1.28,1,79
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,80,35Hz12kN/Bearing1_3/80.csv,validation,32768,25600,1.28,1,78
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,81,35Hz12kN/Bearing1_3/81.csv,validation,32768,25600,1.28,1,77
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,82,35Hz12kN/Bearing1_3/82.csv,validation,32768,25600,1.28,1,76
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,83,35Hz12kN/Bearing1_3/83.csv,validation,32768,25600,1.28,1,75
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,84,35Hz12kN/Bearing1_3/84.csv,validation,32768,25600,1.28,1,74
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,85,35Hz12kN/Bearing1_3/85.csv,validation,32768,25600,1.28,1,73
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,86,35Hz12kN/Bearing1_3/86.csv,validation,32768,25600,1.28,1,72
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,87,35Hz12kN/Bearing1_3/87.csv,validation,32768,25600,1.28,1,71
XJTU-SY,1,35Hz12kN,2100,12.0,Bearing1_3,3,88,35Hz12kN/Bearing1_3/88.csv,validation,32768,25600,1.28,1,70
